BorrowerFirstName,BorrowerLastName,BorrowerBirthDate,BorrowerSSN,ZipCode,BorrowerCreditScore,BorrowerYearlyIncome,LoanAmount,LoanStartDate,LoanDuration,loanToValue,ReportisApproved,ReportisValidData,ReportisInsuranceRequired,ReportgetMonthlyRepayment,ReportgetInsuranceRate,ReportgetMessages
Monique,Miranda,1998-11-15T08:00:00Z,471-78-1234,12345,360,227103,169237,2020-05-16T22:00:00Z,2,1.1460206817406724,False,True,False,8874.972644396314,0.0,[ The loan amount is under the maximum authorized; Risky loan; Too big Debt/Income ratio: 0.47; We are sorry. Your loan has not been approved]
Anthony,Tate,1949-12-24T08:00:00Z,471-78-1234,12345,486,191480,158233,2018-02-08T23:00:00Z,2,1.3884016931680532,False,True,False,7577.575461465169,0.0,[ The loan amount is under the maximum authorized; Risky loan; Too big Debt/Income ratio: 0.47; We are sorry. Your loan has not been approved]
Kerry,Davis,1928-04-20T08:00:00Z,471-78-1234,12345,738,352511,803173,2018-09-14T22:00:00Z,2,1.6399612610623695,False,True,False,38462.92502898487,0.0,[ The loan amount is under the maximum authorized; Average risk loan; Too big Debt/Income ratio: 1.31; We are sorry. Your loan has not been approved]
Amanda,Johnson,2003-10-05T07:00:00Z,471-78-1234,12345,305,191609,801399,2018-08-08T22:00:00Z,2,1.6691782694761343,False,True,False,46485.85012346392,0.0,[ The loan amount is under the maximum authorized; Very risky loan; Too big Debt/Income ratio: 2.91; We are sorry. Your loan has not been approved]
Stephanie,Randall,1909-08-01T08:00:00Z,471-78-1234,12345,836,148223,50244,2021-06-27T22:00:00Z,1,1.0311825119716,True,True,True,4312.783404053092,0.02,[ The loan amount is under the maximum authorized; Low risk loan; Congratulations! Your loan has been approved]
Vincent,Stout,1962-11-25T08:00:00Z,471-78-1234,12345,315,305926,609681,2017-12-12T23:00:00Z,2,1.7151010095231038,False,True,False,33579.36907127728,0.0,[ The loan amount is under the maximum authorized; Risky loan; Too big Debt/Income ratio: 1.32; We are sorry. Your loan has not been approved]
Christopher,Ball,2001-02-08T08:00:00Z,471-78-1234,12345,531,381235,809432,2018-03-06T23:00:00Z,2,1.3638007384385964,False,True,False,44581.04462186308,0.0,[ The loan amount is under the maximum authorized; Risky loan; Too big Debt/Income ratio: 1.40; We are sorry. Your loan has not been approved]
Elizabeth,Miller,1903-12-05T08:00:00Z,471-78-1234,12345,543,104554,612767,2021-11-11T23:00:00Z,1,1.606158037304189,False,True,False,52597.94897204443,0.0,[ The loan amount is under the maximum authorized; Risky loan; Too big Debt/Income ratio: 6.04; We are sorry. Your loan has not been approved]
Steven,Nguyen,1926-11-12T08:00:00Z,471-78-1234,12345,485,323636,749059,2020-07-20T22:00:00Z,1,1.105462231052906,False,True,False,69983.1918843007,0.0,[ The loan amount is under the maximum authorized; Risky loan; Too big Debt/Income ratio: 2.59; We are sorry. Your loan has not been approved]
Kaylee,Rogers,1956-05-30T07:00:00Z,471-78-1234,12345,408,38510,792757,2019-01-18T23:00:00Z,2,1.3347870644458832,False,True,False,58591.2859177535,0.0,[ The loan amount is under the maximum authorized; Very risky loan; Too big Debt/Income ratio: 18.26; We are sorry. Your loan has not been approved]
Maria,Jacobs,1913-04-27T08:00:00Z,471-78-1234,12345,387,292789,1297529,2019-08-31T22:00:00Z,3,1.8411402093738205,False,False,False,0.0,0.0,[The loan cannot exceed 1000000]
Jennifer,Snyder,1940-01-23T08:00:00Z,471-78-1234,12345,722,399826,1291146,2019-07-25T22:00:00Z,2,1.8549277000840356,False,False,False,0.0,0.0,[The loan cannot exceed 1000000]
Benjamin,Smith,1904-05-05T08:00:00Z,471-78-1234,12345,428,173189,1399063,2021-10-24T22:00:00Z,2,1.5397469259348422,False,False,False,0.0,0.0,[The loan cannot exceed 1000000]
Lawrence,Thomas,1908-10-14T08:00:00Z,471-78-1234,12345,622,59430,1092693,2017-10-08T22:00:00Z,2,1.95974790830687,False,False,False,0.0,0.0,[The loan cannot exceed 1000000]
James,Barr,2006-03-11T08:00:00Z,471-78-1234,12345,409,137165,51988,2018-06-09T22:00:00Z,3,1.9677794671741244,True,True,True,1918.566399994692,0.02,[ The loan amount is under the maximum authorized; Low risk loan; Congratulations! Your loan has been approved]
Brett,Harris,1924-05-08T08:00:00Z,471-78-1234,12345,387,49968,391281,2017-02-24T23:00:00Z,2,1.6872636941898964,False,True,False,20519.201895992213,0.0,[ The loan amount is under the maximum authorized; Very risky loan; Too big Debt/Income ratio: 4.93; We are sorry. Your loan has not been approved]
Shaun,Kane,2000-11-25T08:00:00Z,471-78-1234,12345,381,281622,522171,2021-12-02T23:00:00Z,2,1.0742178647939178,False,True,False,25006.09958914214,0.0,[ The loan amount is under the maximum authorized; Risky loan; Too big Debt/Income ratio: 1.07; We are sorry. Your loan has not been approved]
Julie,Jones,1988-05-19T07:00:00Z,471-78-1234,12345,357,360767,1217822,2017-02-24T23:00:00Z,2,1.2030705518320055,False,False,False,0.0,0.0,[The loan cannot exceed 1000000]
Pamela,Griffith,1906-05-06T08:00:00Z,471-78-1234,12345,796,398017,499169,2021-10-27T22:00:00Z,3,1.4208944924052205,False,True,False,19697.53880034057,0.0,[ The loan amount is under the maximum authorized; Average risk loan; Too big Debt/Income ratio: 0.59; We are sorry. Your loan has not been approved]
Jose,Livingston,1929-01-12T08:00:00Z,471-78-1234,12345,598,12116,1285295,2018-10-06T22:00:00Z,3,1.3594054499459176,False,False,False,0.0,0.0,[The loan cannot exceed 1000000]
Chad,Allen,1960-08-03T07:00:00Z,471-78-1234,12345,825,392742,837679,2018-05-08T22:00:00Z,1,1.98255339821357,False,True,False,841518.3620833176,0.0,[ The loan amount is under the maximum authorized; Average risk loan; Too big Debt/Income ratio: 25.71; We are sorry. Your loan has not been approved]
Amy,Gutierrez,2010-10-20T07:00:00Z,471-78-1234,12345,605,176054,380998,2020-03-23T23:00:00Z,2,1.379758104479107,False,True,False,24750.669993478263,0.0,[ The loan amount is under the maximum authorized; Risky loan; Too big Debt/Income ratio: 1.69; We are sorry. Your loan has not been approved]
Christina,Herring,2013-10-19T07:00:00Z,471-78-1234,12345,804,375118,1401859,2021-11-23T23:00:00Z,1,1.890818332535332,False,False,False,0.0,0.0,[The loan cannot exceed 1000000]
Shannon,Garcia,1957-10-24T08:00:00Z,471-78-1234,12345,656,210856,11087,2020-04-08T22:00:00Z,2,1.3682504404782443,True,True,True,679.4067712671045,0.02,[ The loan amount is under the maximum authorized; Very low risk loan; Congratulations! Your loan has been approved]
Laurie,Rodriguez,1899-09-11T08:00:00Z,471-78-1234,12345,600,330168,905106,2017-11-02T23:00:00Z,1,1.946288143252163,False,True,False,115484.17523366876,0.0,[ The loan amount is under the maximum authorized; Average risk loan; Too big Debt/Income ratio: 4.20; We are sorry. Your loan has not been approved]
Dana,Lyons,1984-06-19T07:00:00Z,471-78-1234,12345,528,176404,1377485,2021-11-12T23:00:00Z,1,1.5930027468041237,False,False,False,0.0,0.0,[The loan cannot exceed 1000000]
Gavin,Lopez,1980-08-11T07:00:00Z,471-78-1234,12345,671,193379,12859,2021-11-08T23:00:00Z,1,1.972978484257532,True,True,True,1201.3924997099332,0.02,[ The loan amount is under the maximum authorized; Very low risk loan; Congratulations! Your loan has been approved]
Scott,Hanson,2016-12-25T08:00:00Z,471-78-1234,12345,778,297628,1142227,2019-07-05T22:00:00Z,2,1.74270547806417,False,False,False,0.0,0.0,[The loan cannot exceed 1000000]
Darrell,Scott,1903-01-19T08:00:00Z,471-78-1234,12345,633,44625,1351017,2017-05-01T22:00:00Z,1,1.3393282939361209,False,False,False,0.0,0.0,[The loan cannot exceed 1000000]
Joshua,Hatfield,1910-06-21T08:00:00Z,471-78-1234,12345,369,343206,1309343,2018-01-06T23:00:00Z,1,1.6056153042270505,False,False,False,0.0,0.0,[The loan cannot exceed 1000000]
Nicole,Collins,1979-01-13T08:00:00Z,471-78-1234,12345,752,238437,437541,2019-10-02T22:00:00Z,1,1.2199902495003203,False,True,False,110641.4883892686,0.0,[ The loan amount is under the maximum authorized; Average risk loan; Too big Debt/Income ratio: 5.57; We are sorry. Your loan has not been approved]
Stephen,Brown,1941-03-20T08:00:00Z,471-78-1234,12345,513,386708,429324,2019-05-16T22:00:00Z,1,1.8701943250335813,False,True,False,48802.51790604324,0.0,[ The loan amount is under the maximum authorized; Risky loan; Too big Debt/Income ratio: 1.51; We are sorry. Your loan has not been approved]
Brian,Patel,1925-12-15T08:00:00Z,471-78-1234,12345,329,187820,929823,2020-03-30T22:00:00Z,3,1.4226232891461972,False,True,False,38017.37484506586,0.0,[ The loan amount is under the maximum authorized; Very risky loan; Too big Debt/Income ratio: 2.43; We are sorry. Your loan has not been approved]
Ronald,Douglas,1951-08-12T07:00:00Z,471-78-1234,12345,542,117379,1206288,2018-02-02T23:00:00Z,1,1.9966109379097423,False,False,False,0.0,0.0,[The loan cannot exceed 1000000]
Amy,Kim,1913-03-04T08:00:00Z,471-78-1234,12345,327,218796,955399,2017-05-22T22:00:00Z,1,1.853906653722294,False,True,False,89261.15505329889,0.0,[ The loan amount is under the maximum authorized; Risky loan; Too big Debt/Income ratio: 4.90; We are sorry. Your loan has not been approved]
Carl,Scott,1996-12-24T08:00:00Z,471-78-1234,12345,353,367737,962885,2020-11-26T23:00:00Z,1,1.358321477661667,False,True,False,89960.55813696235,0.0,[ The loan amount is under the maximum authorized; Risky loan; Too big Debt/Income ratio: 2.94; We are sorry. Your loan has not been approved]
Roy,Ortega,1937-12-13T08:00:00Z,471-78-1234,12345,648,212859,1168579,2017-07-27T22:00:00Z,0,1.9489936814346844,False,False,False,0.0,0.0,[The loan cannot exceed 1000000]
Brent,Vance,1971-04-02T08:00:00Z,471-78-1234,12345,461,225188,793047,2018-05-08T22:00:00Z,1,1.102951034702033,False,True,False,68072.60449474747,0.0,[ The loan amount is under the maximum authorized; Risky loan; Too big Debt/Income ratio: 3.63; We are sorry. Your loan has not been approved]
Ryan,Mccoy,1977-05-22T07:00:00Z,471-78-1234,12345,757,54537,50583,2019-10-07T22:00:00Z,1,1.638624337895056,False,True,False,5186.685919137615,0.0,[ The loan amount is under the maximum authorized; Average risk loan; Too big Debt/Income ratio: 1.14; We are sorry. Your loan has not been approved]
Steven,Zamora,1906-10-31T08:00:00Z,471-78-1234,12345,739,394827,607654,2018-09-08T22:00:00Z,3,1.431692294416245,False,True,False,23173.873396730432,0.0,[ The loan amount is under the maximum authorized; Average risk loan; Too big Debt/Income ratio: 0.70; We are sorry. Your loan has not been approved]
Patricia,Sullivan,1903-09-11T08:00:00Z,471-78-1234,12345,403,201242,845753,2021-07-05T22:00:00Z,2,1.6781152589276318,False,True,False,62508.12776020618,0.0,[ The loan amount is under the maximum authorized; Risky loan; Too big Debt/Income ratio: 3.73; We are sorry. Your loan has not been approved]
Timothy,Mora,1933-01-07T08:00:00Z,471-78-1234,12345,689,380630,153185,2018-11-09T23:00:00Z,1,1.2464414377171753,False,True,False,14311.790191155307,0.0,[ The loan amount is under the maximum authorized; Average risk loan; Too big Debt/Income ratio: 0.45; We are sorry. Your loan has not been approved]
Elizabeth,Riley,2000-02-17T08:00:00Z,471-78-1234,12345,616,392593,901416,2018-10-07T22:00:00Z,2,1.4124458637586113,False,True,False,49647.24265764305,0.0,[ The loan amount is under the maximum authorized; Average risk loan; Too big Debt/Income ratio: 1.52; We are sorry. Your loan has not been approved]
Jackson,Jones,1975-03-20T07:00:00Z,471-78-1234,12345,410,352216,958442,2017-04-19T22:00:00Z,2,1.3638892226905472,False,True,False,45898.55833130636,0.0,[ The loan amount is under the maximum authorized; Risky loan; Too big Debt/Income ratio: 1.56; We are sorry. Your loan has not been approved]
Joseph,Lara,2006-05-14T07:00:00Z,471-78-1234,12345,335,216414,553990,2019-04-05T22:00:00Z,2,1.301659487367291,False,True,False,26529.870696359725,0.0,[ The loan amount is under the maximum authorized; Risky loan; Too big Debt/Income ratio: 1.47; We are sorry. Your loan has not been approved]
Stephen,Willis,1905-10-17T08:00:00Z,471-78-1234,12345,434,264368,39427,2018-01-04T23:00:00Z,2,1.7457868461732615,True,True,True,2561.2855338685968,0.02,[ The loan amount is under the maximum authorized; Average risk loan; Congratulations! Your loan has been approved]
James,Holt,1908-07-22T08:00:00Z,471-78-1234,12345,680,148575,78893,2017-05-31T22:00:00Z,2,1.780798201381255,False,True,False,6265.176788274322,0.0,[ The loan amount is under the maximum authorized; Average risk loan; Too big Debt/Income ratio: 0.51; We are sorry. Your loan has not been approved]
Amy,Chambers,1927-04-11T08:00:00Z,471-78-1234,12345,402,96498,1067435,2020-09-20T22:00:00Z,2,1.444604429495273,False,False,False,0.0,0.0,[The loan cannot exceed 1000000]
Shannon,Doyle,1970-04-08T08:00:00Z,471-78-1234,12345,409,183880,96852,2017-01-31T23:00:00Z,3,1.2785900562279608,True,True,True,3574.228532974646,0.02,[ The loan amount is under the maximum authorized; Average risk loan; Congratulations! Your loan has been approved]
Priscilla,Gardner,1956-08-13T07:00:00Z,471-78-1234,12345,559,379247,80462,2018-08-20T22:00:00Z,2,1.2138016303697738,True,True,True,3853.2220003438624,0.02,[ The loan amount is under the maximum authorized; Average risk loan; Congratulations! Your loan has been approved]
Trevor,Livingston,1913-10-03T08:00:00Z,471-78-1234,12345,332,75176,204170,2018-10-07T22:00:00Z,2,1.4691075107826577,False,True,False,13263.4404709958,0.0,[ The loan amount is under the maximum authorized; Very risky loan; Too big Debt/Income ratio: 2.12; We are sorry. Your loan has not been approved]
Jordan,Brown,1948-03-02T08:00:00Z,471-78-1234,12345,779,275406,692988,2017-06-01T22:00:00Z,1,1.9819286200430573,False,True,False,117357.840749684,0.0,[ The loan amount is under the maximum authorized; Average risk loan; Too big Debt/Income ratio: 5.11; We are sorry. Your loan has not been approved]
Amy,Khan,1964-06-26T07:00:00Z,471-78-1234,12345,499,97883,1469550,2020-04-07T22:00:00Z,2,1.080615804576703,False,False,False,0.0,0.0,[The loan cannot exceed 1000000]
Nicholas,Marquez,1907-12-30T08:00:00Z,471-78-1234,12345,844,182351,134225,2021-04-17T22:00:00Z,2,1.639776577511531,False,True,False,9279.93950304979,0.0,[ The loan amount is under the maximum authorized; Average risk loan; Too big Debt/Income ratio: 0.61; We are sorry. Your loan has not been approved]
Jonathan,Williams,1911-01-31T08:00:00Z,471-78-1234,12345,524,157123,815033,2020-08-01T22:00:00Z,1,1.83583009096028,False,True,False,818768.5679166514,0.0,[ The loan amount is under the maximum authorized; Risky loan; Too big Debt/Income ratio: 62.53; We are sorry. Your loan has not been approved]
Christina,White,1925-07-09T08:00:00Z,471-78-1234,12345,822,323163,319902,2021-05-02T22:00:00Z,2,1.8397960516759595,False,True,False,14106.288596300075,0.0,[ The loan amount is under the maximum authorized; Average risk loan; Too big Debt/Income ratio: 0.52; We are sorry. Your loan has not been approved]
Edward,Cole,2005-11-23T08:00:00Z,471-78-1234,12345,325,354641,173652,2017-10-09T22:00:00Z,1,1.3477998553155832,False,True,False,22156.584972011067,0.0,[ The loan amount is under the maximum authorized; Risky loan; Too big Debt/Income ratio: 0.75; We are sorry. Your loan has not been approved]
Lindsay,Rivera,1940-03-30T08:00:00Z,471-78-1234,12345,561,93643,1037670,2017-04-03T22:00:00Z,1,1.75700229108635,False,False,False,0.0,0.0,[The loan cannot exceed 1000000]
Jonathan,Cabrera,1929-06-10T08:00:00Z,471-78-1234,12345,362,232703,1191353,2019-04-29T22:00:00Z,1,1.0456396974847946,False,False,False,0.0,0.0,[The loan cannot exceed 1000000]
Dan,Moore,1940-04-09T08:00:00Z,471-78-1234,12345,753,232391,201194,2021-11-11T23:00:00Z,1,1.0105859592027815,False,True,False,67680.36317784674,0.0,[ The loan amount is under the maximum authorized; Average risk loan; Too big Debt/Income ratio: 3.49; We are sorry. Your loan has not been approved]
Donna,Ramsey,1962-02-09T08:00:00Z,471-78-1234,12345,594,12154,115785,2021-11-23T23:00:00Z,2,1.4543249503548543,False,True,False,6377.084488310837,0.0,[ The loan amount is under the maximum authorized; Risky loan; Too big Debt/Income ratio: 6.30; We are sorry. Your loan has not been approved]
Jay,Walker,1958-12-08T08:00:00Z,471-78-1234,12345,443,381150,1003029,2019-01-16T23:00:00Z,3,1.1954484465842945,False,False,False,0.0,0.0,[The loan cannot exceed 1000000]
Theresa,Montgomery,2013-05-09T07:00:00Z,471-78-1234,12345,795,41841,889524,2019-08-08T22:00:00Z,2,1.402771012597674,False,True,False,40837.73834951061,0.0,[ The loan amount is under the maximum authorized; Average risk loan; Too big Debt/Income ratio: 11.71; We are sorry. Your loan has not been approved]
Andrew,Henderson,1913-08-27T08:00:00Z,471-78-1234,12345,310,302589,671338,2020-08-10T22:00:00Z,1,1.7228799818643097,False,True,False,674414.9658333206,0.0,[ The loan amount is under the maximum authorized; Risky loan; Too big Debt/Income ratio: 26.75; We are sorry. Your loan has not been approved]
Tyler,Crawford,2003-04-30T07:00:00Z,471-78-1234,12345,641,376562,340312,2019-01-21T23:00:00Z,3,1.9844151580804343,False,True,False,13914.227619959984,0.0,[ The loan amount is under the maximum authorized; Average risk loan; Too big Debt/Income ratio: 0.44; We are sorry. Your loan has not been approved]
Jeffrey,Williams,1946-03-01T08:00:00Z,471-78-1234,12345,829,322726,410547,2020-06-16T22:00:00Z,1,1.919599656067152,False,True,False,52382.46314758383,0.0,[ The loan amount is under the maximum authorized; Average risk loan; Too big Debt/Income ratio: 1.95; We are sorry. Your loan has not been approved]
Scott,Miller,1971-12-14T08:00:00Z,471-78-1234,12345,822,100752,235889,2019-12-10T23:00:00Z,3,1.344519439174301,False,True,False,9644.717903114615,0.0,[ The loan amount is under the maximum authorized; Average risk loan; Too big Debt/Income ratio: 1.15; We are sorry. Your loan has not been approved]
Derrick,Mcclain,2011-01-11T08:00:00Z,471-78-1234,12345,509,265167,1480999,2019-06-16T22:00:00Z,3,1.5843760911153568,False,False,False,0.0,0.0,[The loan cannot exceed 1000000]
Susan,Marks,1953-10-25T08:00:00Z,471-78-1234,12345,566,115080,845999,2020-09-21T22:00:00Z,1,1.6184136774441962,False,True,False,86747.15024621916,0.0,[ The loan amount is under the maximum authorized; Risky loan; Too big Debt/Income ratio: 9.05; We are sorry. Your loan has not been approved]
Donna,Gomez,1921-01-30T08:00:00Z,471-78-1234,12345,646,244362,747706,2019-07-27T22:00:00Z,1,1.4514472784864734,False,True,False,151603.65989630212,0.0,[ The loan amount is under the maximum authorized; Average risk loan; Too big Debt/Income ratio: 7.44; We are sorry. Your loan has not been approved]
Kelsey,Moore,1995-09-12T07:00:00Z,471-78-1234,12345,810,3147,29144,2018-06-02T22:00:00Z,1,1.5948970322880858,False,True,False,29277.576666666115,0.0,[ The loan amount is under the maximum authorized; Risky loan; Too big Debt/Income ratio: 111.64; We are sorry. Your loan has not been approved]
Karen,Hughes,1983-02-28T08:00:00Z,471-78-1234,12345,609,385045,903251,2021-08-19T22:00:00Z,1,1.2599586392440127,False,True,False,183141.7126584444,0.0,[ The loan amount is under the maximum authorized; Average risk loan; Too big Debt/Income ratio: 5.71; We are sorry. Your loan has not been approved]
Linda,Montgomery,1930-04-29T08:00:00Z,471-78-1234,12345,429,95480,1236666,2017-03-27T22:00:00Z,1,1.929017044150879,False,False,False,0.0,0.0,[The loan cannot exceed 1000000]
Troy,Chandler,1905-11-07T08:00:00Z,471-78-1234,12345,815,235071,1444941,2017-08-22T22:00:00Z,1,1.3786376898402204,False,False,False,0.0,0.0,[The loan cannot exceed 1000000]
Steven,Ellis,1938-02-26T08:00:00Z,471-78-1234,12345,528,348000,1201735,2020-07-15T22:00:00Z,2,1.978444873849394,False,False,False,0.0,0.0,[The loan cannot exceed 1000000]
Alexis,Anderson,1974-01-23T07:00:00Z,471-78-1234,12345,459,338816,1361277,2019-08-19T22:00:00Z,1,1.1849246107844764,False,False,False,0.0,0.0,[The loan cannot exceed 1000000]
Joanne,Hanson,1901-09-05T08:00:00Z,471-78-1234,12345,637,152151,455821,2020-11-24T23:00:00Z,1,1.5876654483689718,False,True,False,58159.05787740456,0.0,[ The loan amount is under the maximum authorized; Average risk loan; Too big Debt/Income ratio: 4.59; We are sorry. Your loan has not been approved]
Amber,Hines,1989-05-26T07:00:00Z,471-78-1234,12345,799,138333,1357823,2020-10-14T22:00:00Z,3,1.6477767225953976,False,False,False,0.0,0.0,[The loan cannot exceed 1000000]
Rhonda,Richards,1948-04-15T07:00:00Z,471-78-1234,12345,439,93889,690230,2020-03-20T23:00:00Z,2,1.394201406031548,False,True,False,38015.76220034365,0.0,[ The loan amount is under the maximum authorized; Risky loan; Too big Debt/Income ratio: 4.86; We are sorry. Your loan has not been approved]
Maureen,Harris,2015-08-31T07:00:00Z,471-78-1234,12345,808,69468,1327552,2018-02-20T23:00:00Z,1,1.8133663225926384,False,False,False,0.0,0.0,[The loan cannot exceed 1000000]
Donna,Bennett,1909-02-12T08:00:00Z,471-78-1234,12345,491,378707,1355278,2018-12-05T23:00:00Z,1,1.4810893651312478,False,False,False,0.0,0.0,[The loan cannot exceed 1000000]
Shawn,Callahan,1924-12-25T08:00:00Z,471-78-1234,12345,671,220094,1145743,2020-10-14T22:00:00Z,1,1.1428902669260703,False,False,False,0.0,0.0,[The loan cannot exceed 1000000]
Heidi,Harris,2003-08-25T07:00:00Z,471-78-1234,12345,459,339887,764684,2017-01-13T23:00:00Z,2,1.4498274014867336,False,True,False,36619.73617497634,0.0,[ The loan amount is under the maximum authorized; Risky loan; Too big Debt/Income ratio: 1.29; We are sorry. Your loan has not been approved]
Pedro,Rodriguez,1932-03-05T08:00:00Z,471-78-1234,12345,739,17675,1244516,2021-03-12T23:00:00Z,3,1.901710073395508,False,False,False,0.0,0.0,[The loan cannot exceed 1000000]
Michael,Oneal,1947-03-25T08:00:00Z,471-78-1234,12345,674,347168,1347761,2020-06-11T22:00:00Z,2,1.238012504875531,False,False,False,0.0,0.0,[The loan cannot exceed 1000000]
Brandon,Jackson,2011-04-24T07:00:00Z,471-78-1234,12345,726,313338,1297072,2020-03-31T22:00:00Z,1,1.049041369042908,False,False,False,0.0,0.0,[The loan cannot exceed 1000000]
Shannon,Frederick,1956-04-07T08:00:00Z,471-78-1234,12345,330,333020,1066980,2021-05-08T22:00:00Z,1,1.2558867433373688,False,False,False,0.0,0.0,[The loan cannot exceed 1000000]
Reginald,Palmer,1956-02-21T08:00:00Z,471-78-1234,12345,761,129640,216726,2021-04-22T22:00:00Z,2,1.3274113761138366,False,True,False,14983.826922987291,0.0,[ The loan amount is under the maximum authorized; Average risk loan; Too big Debt/Income ratio: 1.39; We are sorry. Your loan has not been approved]
Natalie,Mcneil,2018-08-22T07:00:00Z,471-78-1234,12345,599,53700,1393490,2021-11-06T23:00:00Z,1,1.6660108382565348,False,False,False,0.0,0.0,[The borrower's age is not valid.; The loan cannot exceed 1000000]
Sean,Perez,1959-09-09T07:00:00Z,471-78-1234,12345,564,39218,1050806,2018-06-24T22:00:00Z,3,1.5011032827218609,False,False,False,0.0,0.0,[The loan cannot exceed 1000000]
Annette,Clark,1924-10-21T08:00:00Z,471-78-1234,12345,752,302292,1108163,2018-01-21T23:00:00Z,3,1.8802838866608624,False,False,False,0.0,0.0,[The loan cannot exceed 1000000]
Paul,Ramos,1949-01-19T08:00:00Z,471-78-1234,12345,838,241512,724496,2017-01-13T23:00:00Z,2,1.9428061247574324,False,True,False,33261.360101882616,0.0,[ The loan amount is under the maximum authorized; Average risk loan; Too big Debt/Income ratio: 1.65; We are sorry. Your loan has not been approved]
John,Thomas,1958-05-31T07:00:00Z,471-78-1234,12345,797,390914,1070755,2018-09-03T22:00:00Z,2,1.598528105010704,False,False,False,0.0,0.0,[The loan cannot exceed 1000000]
Kelly,Nichols,1992-03-30T08:00:00Z,471-78-1234,12345,665,304746,464700,2019-10-30T23:00:00Z,1,1.0176890179243592,False,True,False,233948.6237008924,0.0,[ The loan amount is under the maximum authorized; Average risk loan; Too big Debt/Income ratio: 9.21; We are sorry. Your loan has not been approved]
Amy,Lozano,1990-09-25T07:00:00Z,471-78-1234,12345,632,119266,474751,2020-10-15T22:00:00Z,3,1.96285723405796,False,True,False,19410.991903910595,0.0,[ The loan amount is under the maximum authorized; Risky loan; Too big Debt/Income ratio: 1.95; We are sorry. Your loan has not been approved]
Jonathan,Cordova,1950-01-25T08:00:00Z,471-78-1234,12345,772,40356,1109015,2021-12-16T23:00:00Z,1,1.9641183291925028,False,False,False,0.0,0.0,[The loan cannot exceed 1000000]
Jose,Shelton,1937-07-12T08:00:00Z,471-78-1234,12345,719,146733,1480472,2020-01-10T23:00:00Z,1,1.6520473374874842,False,False,False,0.0,0.0,[The loan cannot exceed 1000000]
Teresa,Carpenter,1937-04-25T08:00:00Z,471-78-1234,12345,686,277051,379876,2018-06-23T22:00:00Z,2,1.220236932023619,False,True,False,26263.559684563552,0.0,[ The loan amount is under the maximum authorized; Average risk loan; Too big Debt/Income ratio: 1.14; We are sorry. Your loan has not been approved]
Robert,English,2002-05-27T07:00:00Z,471-78-1234,12345,592,385207,494035,2017-08-26T22:00:00Z,3,1.99012890959242,False,True,False,18840.828075769627,0.0,[ The loan amount is under the maximum authorized; Average risk loan; Too big Debt/Income ratio: 0.59; We are sorry. Your loan has not been approved]
Amanda,Kelly,1920-01-22T08:00:00Z,471-78-1234,12345,465,1694,578960,2020-10-02T22:00:00Z,2,1.395623754679367,False,True,False,45977.2952396195,0.0,[ The loan amount is under the maximum authorized; Very risky loan; Too big Debt/Income ratio: 325.70; We are sorry. Your loan has not been approved]
Roger,Smith,1993-12-04T08:00:00Z,471-78-1234,12345,473,129822,234722,2021-11-11T23:00:00Z,2,1.3934187937277898,False,True,False,16228.019817730326,0.0,[ The loan amount is under the maximum authorized; Risky loan; Too big Debt/Income ratio: 1.50; We are sorry. Your loan has not been approved]
Kristy,Ortiz,1956-07-30T07:00:00Z,471-78-1234,12345,798,34195,1031930,2019-02-05T23:00:00Z,2,1.3372527883201406,False,False,False,0.0,0.0,[The loan cannot exceed 1000000]
Jennifer,White,2015-01-17T08:00:00Z,471-78-1234,12345,394,144798,608362,2020-06-07T22:00:00Z,2,1.7302108342444682,False,True,False,29133.676052959072,0.0,[ The loan amount is under the maximum authorized; Risky loan; Too big Debt/Income ratio: 2.41; We are sorry. Your loan has not been approved]
Mary,Shelton,1966-12-03T08:00:00Z,471-78-1234,12345,340,303599,988585,2021-11-20T23:00:00Z,1,1.9889701441833627,False,True,False,126135.41770066318,0.0,[ The loan amount is under the maximum authorized; Risky loan; Too big Debt/Income ratio: 4.99; We are sorry. Your loan has not been approved]
Mike,Henderson,2006-02-05T08:00:00Z,471-78-1234,12345,727,221572,279277,2020-08-21T22:00:00Z,2,1.4173440393193504,False,True,False,15381.72496128156,0.0,[ The loan amount is under the maximum authorized; Average risk loan; Too big Debt/Income ratio: 0.83; We are sorry. Your loan has not been approved]
Michael,Mason,1973-10-23T07:00:00Z,471-78-1234,12345,846,292556,58511,2020-01-06T23:00:00Z,1,1.993707857163316,False,True,False,11863.595777207263,0.0,[ The loan amount is under the maximum authorized; Average risk loan; Too big Debt/Income ratio: 0.49; We are sorry. Your loan has not been approved]
Toni,Atkinson,1975-07-27T07:00:00Z,471-78-1234,12345,430,226404,708400,2019-06-19T22:00:00Z,3,1.3278668570088734,False,True,False,28964.12364530094,0.0,[ The loan amount is under the maximum authorized; Risky loan; Too big Debt/Income ratio: 1.54; We are sorry. Your loan has not been approved]
Gregory,Anderson,1899-09-14T08:00:00Z,471-78-1234,12345,547,317362,137295,2020-08-04T22:00:00Z,1,1.2376534050607613,False,True,False,17517.72702722836,0.0,[ The loan amount is under the maximum authorized; Risky loan; Too big Debt/Income ratio: 0.66; We are sorry. Your loan has not been approved]
